basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2019.01,12412,J8e,Enho,Miyagino,Ishikawa,1994-10-18,169,95,J10w,9,6
2019.01,12026,J8w,Hidenoumi,Kise,Tokyo,1989-06-11,184,156.2,J4w,6,9
2019.01,8899,J9e,Kyokutaisei,Tomozuna,Hokkaido,1989-10-18,184,128.2,J7e,7,8
2019.01,12406,J9w,Mitoryu,Nishikido,Mongolia,1994-04-25,187,182,J12e,9,6
2019.01,2832,J10e,Arawashi,Minezaki,Mongolia,1986-08-21,184,122,M16e,1,12
2019.01,12203,J10w,Tobizaru,Oitekaze,Tokyo,1992-04-24,174,110,J11w,8,7
2019.01,12024,J11e,Shimanoumi,Kise,Mie,1989-07-11,178,160.8,J14e,9,6
2019.01,12113,J11w,Tsurugisho,Oitekaze,Tokyo,1991-07-27,184,154,J8w,6,9
2019.01,1284,J12e,Takekaze,Oguruma,Akita,1979-06-21,170,144,J9e,6,9
2019.01,4980,J12w,Sokokurai,Arashio,China,1984-01-09,185,131.6,Ms5e,7,0
2019.01,7239,J13e,Kyokushuho,Tomozuna,Mongolia,1988-08-09,191,149.6,J8e,5,10
2019.01,11971,J13w,Jokoryu,Kise,Tokyo,1988-08-07,187,162.4,J12w,7,8
2019.01,6572,J14e,Gagamaru,Kise,Georgia,1987-02-23,185,202.6,Ms1e,5,2
2019.01,12255,J14w,Chiyonoumi,Kokonoe,Kochi,1993-01-11,182,128,J11e,6,9
2019.01,11972,Ms1e,Daiseido,Kise,Aomori,1992-12-30,179.5,150,Ms1w,4,3
2019.01,12231,Ms1w,Kiribayama,Michinoku,Mongolia,1996-04-24,184,94,Ms12w,6,1
2019.01,11949,Ms2e,Kotodaigo,Sadogatake,Oita,1993-01-14,189,117,Ms7w,5,2
2019.01,12367,Ms2w,Ryuko,Onoe,Kumamoto,1998-06-23,180,126,Ms14e,6,1
2019.01,12076,Ms3e,Takanofuji,Chiganoura,Tochigi,1997-05-13,183,120,Ms10e,5,2
2019.01,11980,Ms3w,Wakamotoharu,Arashio,Fukushima,1993-10-05,185,127.2,Ms7e,4,3
2019.01,12015,Ms4e,Gokushindo,Nishikido,Hyogo,1996-06-06,179,133,J13w,4,11
2019.01,11918,Ms4w,Akua,Tatsunami,Ibaraki,1990-11-06,181,162.6,Ms8e,4,3
2019.01,11840,Ms5e,Chiyonoo,Kokonoe,Kagoshima,1991-05-29,178,149.6,J9w,2,13
2019.01,6467,Ms5w,Toyohibiki,Sakaigawa,Yamaguchi,1984-11-16,185,185.2,Ms2e,3,4
2019.01,6559,Ms6e,Seiro,Shikoroyama,Mongolia,1988-08-18,185,131.2,Ms8w,4,3
2019.01,7111,Ms6w,Irodori,Shikoroyama,Saitama,1992-03-10,179,131.2,Ms2w,3,4
2019.01,12075,Ms7e,Kaisho,Asakayama,Aichi,1995-01-28,177,120,Ms13w,5,2
2019.01,6034,Ms7w,Sagatsukasa,Irumagawa,Shizuoka,1981-12-21,166,134.4,Ms3w,3,4
2019.01,12141,Ms8e,Shiba,Kise,Tokyo,1991-12-24,176,159,Ms4e,3,4
2019.01,11809,Ms8w,Kotokuzan,Arashio,Kanagawa,1994-03-11,178,133.2,Ms11e,4,3
2019.01,12320,Ms9e,Churanoumi,Kise,Okinawa,1993-05-06,176,126,Ms5w,3,4
2019.01,9067,Ms9w,Akinohana,Takadagawa,Hiroshima,1992-11-30,180,141.3,Ms12e,4,3
2019.01,2851,Ms10e,Fujiazuma,Tamanoi,Tokyo,1987-04-19,182,183.6,Ms28w,6,1
2019.01,12342,Ms10w,Tsushimanada,Sakaigawa,Nagasaki,1993-06-27,184,104,Ms18e,5,2
2019.01,6607,Ms11e,Gochozan,Minezaki,Mongolia,1987-08-26,175,112.2,Ms18w,5,2
2019.01,2892,Ms11w,Ryusei,Kagamiyama,Tokyo,1986-07-17,181,120,Ms16e,4,3
2019.01,2929,Ms12e,Kagamio,Kagamiyama,Mongolia,1988-02-09,182,136,Ms4w,2,5
2019.01,6928,Ms12w,Chiyootori,Kokonoe,Kagoshima,1992-10-11,179,178.5,Ms21e,5,2
2019.01,11730,Ms13e,Nogami,Oguruma,Aomori,1990-08-15,176,125,Ms17e,4,3
2019.01,12351,Ms13w,Nishikifuji,Isegahama,Aomori,1996-07-22,180,134,Ms24w,5,2
2019.01,12270,Ms14e,Kotokamatani,Sadogatake,Chiba,1997-11-19,186,147,Ms9e,3,4
2019.01,8901,Ms14w,Kiseoka,Kise,Kagoshima,1985-09-25,170.2,168.7,Ms25e,5,2
2019.01,12117,Ms15e,Bushozan,Fujishima,Ibaraki,1995-12-06,170,160,Ms19e,4,3
2019.01,9077,Ms15w,Kizenryu,Kise,Kagawa,1985-04-30,194,149.3,Ms10w,3,4
2019.01,6013,Ms16e,Dewahayate,Dewanoumi,Aichi,1989-01-31,177,122.6,Ms22w,4,3
2019.01,9123,Ms16w,Tomisakae,Isegahama,Hyogo,1992-04-11,168,110,Ms6e,2,5
2019.01,9097,Ms17e,Kansei,Sakaigawa,Nagasaki,1989-08-25,183,173.7,Ms23w,4,3
2019.01,7121,Ms17w,Tokushinho,Kise,Mie,1984-05-13,194,214.1,Ms6w,2,5
2019.01,7156,Ms18e,Hokaho,Miyagino,Saitama,1989-06-21,185,137.3,Ms31e,5,2
2019.01,6437,Ms18w,Mugendai,Fujishima,Oita,1989-01-21,178,114.7,Ms25w,4,3
2019.01,12285,Ms19e,Tamaki,Takasago,Mie,1993-05-29,180,135,Ms3e,2,6
2019.01,12362,Ms19w,Ichiyamamoto,Nishonoseki,Hokkaido,1993-10-01,186,126,Ms26w,4,3
2019.01,12140,Ms20e,Takaryu,Kise,Ishikawa,1992-03-18,180,202,Ms48e,6,1
2019.01,12470,Ms20w,Kizakiumi,Kise,Okinawa,1995-05-05,174,146,Ms34e,5,2
2019.01,11936,Ms21e,Hamayutaka,Tokitsukaze,Kanagawa,1995-11-17,181.5,126.5,Ms27w,4,3
2019.01,12451,Ms21w,Hoshoryu,Tatsunami,Mongolia,1999-05-22,185,107,Ms49e,6,1
2019.01,6506,Ms22e,Kairyu,Dewanoumi,Wakayama,1990-03-01,178,133.5,Ms35w,5,2
2019.01,8154,Ms22w,Higonojo,Kise,Kumamoto,1984-11-05,180,135.1,Ms14w,3,4
2019.01,12114,Ms23e,Takakento,Chiganoura,Kumamoto,1996-02-10,177,135,Ms36e,5,2
2019.01,12226,Ms23w,Ura,Kise,Osaka,1992-06-22,172,113,Sd33e,7,0
2019.01,11736,Ms24e,Chiyosakae,Kokonoe,Kyoto,1990-07-12,178,140.7,Ms29w,4,3
2019.01,12068,Ms24w,Koba,Kise,Saga,1991-03-12,171,152.5,Ms37e,5,2
2019.01,1241,Ms25e,Kitaharima,Yamahibiki,Hyogo,1986-07-28,182,121,Ms30w,4,3
2019.01,12013,Ms25w,Nakazono,Nishonoseki,Kagoshima,1996-05-18,174,132.7,Ms16w,3,4
2019.01,7130,Ms26e,Kainoryu,Tomozuna,Kagawa,1991-09-03,179,117.5,Ms57w,6,1
2019.01,12352,Ms26w,Midorifuji,Isegahama,Shizuoka,1996-08-30,168,91,Ms32w,4,3
2019.01,2909,Ms27e,Sakigake,Shibatayama,Mongolia,1986-04-05,180,155.3,Ms41e,5,2
2019.01,11755,Ms27w,Tsurubayashi,Kise,Kumamoto,1993-12-31,178,136.3,Ms17w,3,4
2019.01,11743,Ms28e,Asakoki,Takasago,Hyogo,1990-12-19,186,116,Ms11w,2,5
2019.01,12162,Ms28w,Shonannoumi,Takadagawa,Kanagawa,1998-04-08,192,143,Ms33e,4,3
2019.01,6770,Ms29e,Tenkaiho,Onoe,Kumamoto,1984-10-14,184,189,Ms19w,3,4
2019.01,12296,Ms29w,Ikegawa,Hakkaku,Osaka,1993-06-02,192,162,Ms20w,3,4
2019.01,6531,Ms30e,Asahisho,Tomozuna,Chiba,1989-07-21,174,144.6,Ms45e,5,2
2019.01,6612,Ms30w,Aozora,Kasugano,Osaka,1983-08-26,180.5,127.5,Ms38w,4,3
2019.01,9066,Ms31e,Akinoyama,Takadagawa,Hiroshima,1992-11-30,177,192.8,Ms21w,3,4
2019.01,12105,Ms31w,Oki,Shikoroyama,Niigata,1996-06-12,182,153,Sd5w,6,1
2019.01,11764,Ms32e,Horyuyama,Tamanoi,Ishikawa,1986-08-24,185,167,Ms15e,2,5
2019.01,12029,Ms32w,Kaito,Asakayama,Niigata,1996-06-19,178,133.1,Ms15w,2,5
2019.01,12189,Ms33e,Shohoryu,Tokitsukaze,Akita,1996-10-12,170,112,Sd7e,6,1
2019.01,11976,Ms33w,Kyokusoten,Nakagawa,Mongolia,1993-03-06,188,100.3,Ms40e,4,3
2019.01,8903,Ms34e,Keitenkai,Onomatsu,Kagoshima,1990-03-10,175,116,Ms24e,3,4
2019.01,11950,Ms34w,Irie,Tamanoi,Fukuoka,1988-07-15,179,181.1,Ms50e,5,2
2019.01,12379,Ms35e,Tanabe,Kise,Gifu,1994-05-12,190,125,Ms43e,4,3
2019.01,7164,Ms35w,Kototsubasa,Sadogatake,Aichi,1992-02-23,174,105,Ms43w,4,3
2019.01,8904,Ms36e,Homarefuji,Isegahama,Aomori,1985-05-06,180,163.7,Ms13e,1,6
2019.01,12098,Ms36w,Musashikuni,Musashigawa,U.S.A.,1994-12-17,187,145,Ms53w,5,1
2019.01,7109,Ms37e,Chiyoarashi,Kokonoe,Chiba,1991-07-12,171,145,Ms26e,3,4
2019.01,12132,Ms37w,Tochiseiryu,Kasugano,Gifu,1995-04-26,173,121,Ms20e,2,5
2019.01,11975,Ms38e,Wakayama,Onomatsu,Chiba,1992-04-26,174,150.8,Ms46e,4,3
2019.01,6595,Ms38w,Okinofuji,Hakkaku,Shimane,1988-01-26,181,160.5,Ms27e,3,4
2019.01,12448,Ms39e,Tsukahara,Kasugano,Saitama,1999-10-12,190,141,Ms57e,5,2
2019.01,12192,Ms39w,Ohata,Tokitsukaze,Miyagi,1996-10-24,186,138,Ms47w,4,3
2019.01,11814,Ms40e,Wakatakamoto,Arashio,Fukushima,1991-12-29,182,101.2,Ms22e,2,5
2019.01,12309,Ms40w,Asahiryu,Asahiyama,Mongolia,1995-04-22,182,124,Ms23e,2,5
2019.01,6002,Ms41e,Ryuseio,Shibatayama,Kumamoto,1986-02-14,187,146.7,Sd1e,5,2
2019.01,6475,Ms41w,Masutoo,Chiganoura,Hungary,1986-01-23,187,168.2,Ms32e,3,4
2019.01,12083,Ms42e,Hokutokawa,Hakkaku,Hokkaido,1994-08-15,170,115.6,Ms33w,3,4
2019.01,12009,Ms42w,Sadanohana,Sakaigawa,Tokyo,1996-12-15,181,111.7,Ms51e,4,3
2019.01,11731,Ms43e,Obamaumi,Sakaigawa,Nagasaki,1990-08-10,177.5,129.4,Ms51w,4,3
2019.01,11759,Ms43w,Kotodairyu,Sadogatake,Fukuoka,1993-08-15,175,113.4,Sd4e,5,2
2019.01,6600,Ms44e,Tochihiryu,Kasugano,Shizuoka,1987-04-23,178,153.5,Ms35e,3,4
2019.01,6611,Ms44w,Hisanotora,Dewanoumi,Wakayama,1989-02-28,177,153.3,Ms36w,3,4
2019.01,6583,Ms45e,Daishoiwa,Oitekaze,Saitama,1990-10-29,181,134.4,Ms54e,4,3
2019.01,12373,Ms45w,Tochikodai,Kasugano,Shizuoka,1999-01-09,177,119,Ms37w,3,4
2019.01,5986,Ms46e,Genkaiho,Otake,Fukuoka,1988-04-15,175,142,Sd8w,5,2
2019.01,12131,Ms46w,Tamakongo,Kataonami,Ibaraki,1995-09-19,187,136,Ms55e,4,3
2019.01,7177,Ms47e,Ayanoumi,Yamahibiki,Saitama,1992-03-23,172,111,Ms30e,2,5
2019.01,2882,Ms47w,Nankairiki,Kise,Kochi,1987-10-16,176,136.4,Ms39e,3,4
2019.01,11984,Ms48e,Tennozan,Onomatsu,Osaka,1993-08-21,180,111,Ms56e,4,3
2019.01,12449,Ms48w,Kototebakari,Sadogatake,Chiba,1999-08-26,188,144,Sd10e,5,2
2019.01,6565,Ms49e,Daishoryu,Oitekaze,Osaka,1989-12-29,172,143.4,Ms31w,2,5
2019.01,2916,Ms49w,Kotokino,Sadogatake,Fukuoka,1987-06-04,187,182,Ms58e,4,3
2019.01,12333,Ms50e,Tokuda,Musashigawa,Kagoshima,2000-07-25,190,123,Sd34w,6,1
2019.01,6485,Ms50w,Yuki,Michinoku,Miyazaki,1989-09-07,179,121,Ms58w,4,3
2019.01,11822,Ms51e,Sasakiyama,Kise,Akita,1991-06-12,179.5,137,Ms42w,3,4
2019.01,12325,Ms51w,Takemasa,Onomatsu,Kochi,1993-10-22,170,112,Sd15e,5,2
2019.01,12372,Ms52e,Fukuyama,Fujishima,Kagoshima,1995-03-23,174,94,Ms44w,3,4
2019.01,12416,Ms52w,Kamito,Tatsunami,Nagasaki,1995-08-19,175,117,Sd3e,4,3
2019.01,11741,Ms53e,Tochinobori,Kasugano,Ishikawa,1993-09-01,181.5,123.7,Ms45w,3,4
2019.01,12014,Ms53w,Honda,Nishikido,Tokyo,1997-03-11,178,97.7,Ms46w,3,4
2019.01,11996,Ms54e,Hokutoshu,Hakkaku,Hiroshima,1994-01-14,182,113.6,Sd19w,5,2
2019.01,12347,Ms54w,Tsuyukusa,Otake,Kanagawa,1994-12-06,181,103,Sd20w,5,2
2019.01,2836,Ms55e,Katsunofuji,Sakaigawa,Aomori,1984-05-04,182.5,143,Sd6e,4,3
2019.01,11767,Ms55w,Oginosho,Dewanoumi,Osaka,1993-06-03,181,137.2,Sd6w,4,3
2019.01,12271,Ms56e,Yokoe,Musashigawa,Kanagawa,1996-09-11,180,112,Sd44e,6,1
2019.01,12357,Ms56w,Narutaki,Isenoumi,Kyoto,1998-11-13,175,120,Sd22e,5,2
2019.01,11925,Ms57e,Kirinofuji,Michinoku,Kagoshima,1994-07-28,186,119.3,Sd8e,4,3
2019.01,12019,Ms57w,Kotoryusei,Sadogatake,Saga,1996-06-29,168,88.3,Sd47e,6,1
2019.01,1046,Ms58e,Asatenmai,Takasago,Miyagi,1981-05-23,171,118.2,Sd47w,6,1
2019.01,12021,Ms58w,Ginseizan,Otake,Nagano,1993-04-06,175,90.7,Sd23e,5,2
2019.01,300,Ms59e,Dairaido,Takadagawa,Fukuoka,1980-04-17,176.5,153.3,Ms38e,2,5
2019.01,11861,Ms59w,Itadaki,Isenoumi,Tokyo,1994-09-05,188,113.7,Sd9e,4,3
2019.01,11829,Ms60e,Aomihama,Dewanoumi,Kanagawa,1994-10-27,177,136.6,Ms28e,1,6
2019.01,12453,Ms60w,Naya,Otake,Tokyo,2000-02-14,188,166,Sd11w,4,3
2019.01,6514,Sd1e,Byakko,Azumazeki,Hyogo,1989-07-11,187.5,134.4,Ms29e,1,6
2019.01,1266,Sd1w,Nionoumi,Yamahibiki,Shiga,1986-12-16,174,146.5,Ms39w,2,5
2019.01,6472,Sd2e,Terao,Shikoroyama,Hiroshima,1986-09-29,191,152.4,Ms48w,3,4
2019.01,11768,Sd2w,Mitotsukasa,Irumagawa,Ibaraki,1987-09-11,176,170.3,Ms40w,2,5
2019.01,12335,Sd3e,Kurahashi,Asakayama,Aichi,1997-05-14,170,117,Sd29e,5,2
2019.01,11939,Sd3w,Amanoshima,Hakkaku,Shimane,1992-10-30,180,121.2,Ms50w,3,4
2019.01,12064,Sd4e,Chiyonokatsu,Kokonoe,Okinawa,1994-04-13,178,117,Ms41w,2,5
2019.01,12088,Sd4w,Kirinoryu,Michinoku,Kagoshima,1997-06-13,181,132,Sd30e,5,2
2019.01,12220,Sd5e,Kaiyudai,Asakayama,Kanagawa,1999-07-06,187,155,Sd16e,4,3
2019.01,12314,Sd5w,Hiradoumi,Sakaigawa,Nagasaki,2000-04-20,176,95,Sd16w,4,3
2019.01,5964,Sd6e,Hitachigo,Fujishima,Ibaraki,1985-06-17,183,144.7,Ms52e,3,4
2019.01,12061,Sd6w,Matsuda,Minezaki,Nagano,1994-09-19,179,91.4,Sd17e,4,3
2019.01,6654,Sd7e,Masunoyama,Chiganoura,Chiba,1990-11-01,180,174,Sd18e,4,3
2019.01,6646,Sd7w,Higoarashi,Kise,Kumamoto,1989-08-20,182,168.4,Ms53e,3,4
2019.01,12282,Sd8e,Ichiki,Tamanoi,Saga,1993-11-13,172,105,Ms44e,2,5
2019.01,11942,Sd8w,Onojo,Takadagawa,Fukuoka,1996-01-31,182,125.1,Sd35e,5,2
2019.01,5999,Sd9e,Karatsuumi,Tamanoi,Saga,1988-08-03,182,180.2,Ms34w,1,6
2019.01,9098,Sd9w,Sadanosato,Sakaigawa,Nagasaki,1993-01-07,175,127,Sd19e,4,3
2019.01,11965,Sd10e,Tochimaru,Kasugano,Tokyo,1992-08-26,170,155,Sd36e,5,2
2019.01,6647,Sd10w,Oazuma,Tamanoi,Fukushima,1990-05-10,197,151.5,Ms55w,3,4
2019.01,12475,Sd11e,Kawamoto,Kasugano,Kyoto,1995-04-04,180,127,Sd66w,6,1
2019.01,986,Sd11w,Soranoumi,Minezaki,Korea,1983-09-07,173,146.6,Sd67e,6,1
2019.01,12155,Sd12e,Kitadaichi,Tatsunami,Hokkaido,1998-07-08,170,107,Sd22w,4,3
2019.01,11916,Sd12w,Ikeru,Onomatsu,Kagoshima,1992-11-26,174,101.2,Ms49w,2,5
2019.01,12300,Sd13e,Satoyama,Hakkaku,Fukushima,2000-07-24,179,116,Ms59w,3,4
2019.01,12002,Sd13w,Kotorikisen,Sadogatake,Iwate,1994-01-28,178,105.5,Ms60w,3,4
2019.01,11990,Sd14e,Fujita,Shikoroyama,Kanagawa,1996-05-11,191,132.2,Ms52w,2,5
2019.01,12139,Sd14w,Shuji,Kise,Nara,1995-10-24,174,128,Sd24e,4,3
2019.01,7127,Sd15e,Asabenkei,Takasago,Kanagawa,1989-02-12,190,174.8,Sd25w,4,3
2019.01,9075,Sd15w,Komakiryu,Kise,Aichi,1985-05-11,179,149.3,Sd1w,3,4
2019.01,11862,Sd16e,Fukamiyama,Onoe,Kumamoto,1994-11-12,178,154,Sd26w,4,3
2019.01,6588,Sd16w,Komanokuni,Shibatayama,Kanagawa,1990-06-29,177,207.8,Sd2w,3,4
2019.01,11989,Sd17e,Yamaguchi,Miyagino,Fukuoka,1989-05-13,183,155.6,Ms56w,2,5
2019.01,12319,Sd17w,Kotoinagaki,Sadogatake,Nara,1994-05-14,179,127,Ms47e,1,6
2019.01,7151,Sd18e,Kotofukujuno,Sadogatake,Yamagata,1991-12-14,185.5,141,Sd46e,5,2
2019.01,12435,Sd18w,Maikeru,Futagoyama,Fukui,1998-07-15,176,123,Sd4w,3,4
2019.01,12087,Sd19e,Yutakasho,Sakaigawa,Kagoshima,1994-11-19,175,119,Sd32e,4,3
2019.01,12046,Sd19w,Kaiho,Tomozuna,Hyogo,1995-03-10,169,154,Sd5e,3,4
2019.01,11837,Sd20e,Azumasho,Tamanoi,Fukushima,1991-11-19,174,152,Sd32w,4,3
2019.01,12041,Sd20w,Saidaiji,Irumagawa,Okayama,1994-06-09,180,182,Ms59e,2,5
2019.01,1052,Sd21e,Kihonoumi,Dewanoumi,Niigata,1984-06-04,182,148.4,Sd12e,3,4
2019.01,12250,Sd21w,Asakishin,Takasago,Hyogo,1992-09-29,182,129,Sd2e,2,5
2019.01,6521,Sd22e,Wakanofuji,Nishonoseki,Aichi,1989-07-24,178.5,136.2,Sd13e,3,4
2019.01,12263,Sd22w,Mitsuuchi,Onomatsu,Kochi,1996-05-11,180,140,Jd15e,7,0
2019.01,12199,Sd23e,Omoto,Irumagawa,Okayama,1992-11-23,177,143,Ms42e,0,0
2019.01,11923,Sd23w,Rao,Tatsunami,Saitama,1993-03-30,173,125,Sd49e,5,2
2019.01,12227,Sd24e,Inoue,Kise,Kumamoto,1999-08-17,177,125,Sd13w,3,4
2019.01,12355,Sd24w,Hikarifuji,Isegahama,Gunma,1999-01-26,173,120,Sd81w,6,1
2019.01,9106,Sd25e,Mitozakura,Azumazeki,Nagasaki,1992-04-16,179.5,136,Sd36w,4,3
2019.01,9061,Sd25w,Aoi,Shikoroyama,Aichi,1992-04-02,181,141,Sd37e,4,3
2019.01,9119,Sd26e,Azumasato,Tamanoi,Tokyo,1992-05-22,171.5,123.5,Ms54w,1,6
2019.01,11826,Sd26w,Goryu,Kise,Mie,1989-11-28,179,153.3,Sd14w,3,4
2019.01,12346,Sd27e,Chiyodaigo,Kokonoe,Hyogo,1998-02-28,184,129,Sd53w,5,2
2019.01,12044,Sd27w,Munakata,Fujishima,Fukuoka,1994-08-04,177,115.7,Sd7w,2,5
2019.01,7116,Sd28e,Daijo,Takadagawa,Fukuoka,1991-07-19,180,126.6,Sd38w,4,3
2019.01,6020,Sd28w,Denzan,Otake,Yamaguchi,1988-06-08,174,158,Sd17w,3,4
2019.01,1053,Sd29e,Kasugakuni,Nakagawa,Miyazaki,1981-10-30,182,161,Sd39w,4,3
2019.01,12275,Sd29w,Wagurayama,Musashigawa,Iwate,1997-12-19,185,116,Sd18w,3,4
2019.01,12430,Sd30e,Torakio,Naruto,Bulgaria,1996-12-15,191,125,Sd40w,4,3
2019.01,12092,Sd30w,Taichiyama,Chiganoura,Osaka,1997-04-21,173,158.8,Sd54e,5,2
2019.01,12279,Sd31e,Kaizen,Asakayama,Kagoshima,1993-07-29,175,131,Sd11e,2,5
2019.01,12080,Sd31w,Kotonoumi,Sadogatake,Tokyo,1997-07-25,177,122,Sd42w,4,3
2019.01,7171,Sd32e,Dewaazuma,Dewanoumi,Tokyo,1991-12-12,172,124,Sd21e,3,4
2019.01,11977,Sd32w,Hokutohomare,Hakkaku,Fukushima,1994-01-17,168,105.5,Sd55e,5,2
2019.01,335,Sd33e,Shoketsu,Shibatayama,Shizuoka,1976-09-05,184,159.5,Sd43w,4,3
2019.01,11857,Sd33w,Kotonoshu,Sadogatake,Ehime,1994-07-01,185.5,167,Sd14e,2,5
